filename,pose_bucket,pose_yaw,pose_pitch,pose_roll,quality_overall,quality_sharpness,quality_blur,quality_jpeg_noise,expression_mouth_open_intensity,expression_smile_intensity,mesh_path,geo_cranial_face_index,geo_jaw_width_ratio,geo_canthal_tilt_3d_L,geo_canthal_tilt_3d_R,geo_canthal_tilt_L,geo_canthal_tilt_R,geo_interorbital_ratio,geo_orbit_depth_L_ratio,geo_orbit_depth_R_ratio,geo_gonial_angle_L,geo_gonial_angle_R,geo_mandibular_ramus_length,geo_nose_width_ratio,geo_nose_projection_ratio,geo_nasal_frontal_index,geo_chin_projection_ratio,geo_orbit_centroid_ratio,geo_glabella_nasion_projection_angle,geo_forehead_slope_index,geo_nasofacial_angle_ratio,geo_orbital_perimeter_symmetry,geo_orbital_asymmetry_index,geo_gnathion_midline_deviation_ratio,tex_lbp_uniformity,tex_lbp_entropy,tex_glcm_contrast,tex_glcm_energy,tex_glcm_homogeneity,tex_glcm_correlation,tex_gabor_mean,tex_gabor_std,tex_laplacian_energy,tex_spot_density,tex_specular_gloss,tex_skin_tone_std,tex_pigmentation_index,tex_wrinkle_forehead,tex_nasolabial_depth,tex_crow_feet_score,tex_nose_pore_density,tex_uv_spot_density,tex_uv_wrinkle_energy,tex_uv_texture_entropy,tex_uv_silicone_flatness,tex_uv_retouch_score,tex_quality_sharpness_score,tex_quality_noise_score,tex_quality_quality_index,tex_notes
calibration_y-40p-10r3.jpg,right_threequarter_mid,38.5612,8.9026,4.9189,0.9805,289.1407,289.1407,1.6277,0.3696,1.9042,/Volumes/SDCARD/storage/calibration/calibration_y-40p-10r3,0.7262,,,0.9388,,0.9388,0.6846,,0.0426,,,,0.1843,0.292,-0.3766,,0.5111,176.7502,1.9639,0.2121,0.819,0.181,,0.1103,2.2488,1.5256,0.6078,0.9381,0.9896,6.2614,23.9594,0.0074,0.0832,0.0299,7.8041,2.908,,,,,0.0546,32.9816,1.1211,0.5522,0.1102,336.426,19.9287,0.4754,[]
calibration_y-40p-14r6.jpg,left_threequarter_mid,-39.6235,-13.8545,5.5454,0.7756,104.8373,104.8373,1.1402,0.2385,1.5568,/Volumes/SDCARD/storage/calibration/calibration_y-40p-14r6,0.6194,,27.5513,,27.5513,,0.6948,0.0384,,,,,0.1753,0.3115,-0.3278,,0.5149,171.5115,1.9057,0.1929,0.7744,0.2256,,0.125,2.1793,2.6043,0.5703,0.9152,0.9857,8.327,25.6957,0.0109,0.0881,0.0296,16.85,4.8857,,,,,0.0875,17.3488,1.2952,0.6348,0.1468,583.9399,43.5802,0.6652,[]
calibration_y-41p-32r15.jpg,right_threequarter_mid,39.8471,29.2955,10.3719,0.9845,159.4719,159.4719,1.2923,0.8121,2.0989,/Volumes/SDCARD/storage/calibration/calibration_y-41p-32r15,0.6359,,,5.4612,,5.4612,0.6733,,0.1021,,,,0.1743,0.3904,-0.3417,,0.5035,158.3539,1.7595,0.2483,0.7934,0.2066,,0.1206,2.2018,2.7042,0.6096,0.9021,0.988,11.7656,27.9746,0.0133,0.0817,0.0268,13.0247,3.3412,,,,,0.0835,26.7932,1.1969,0.5234,0.1524,626.1367,33.6523,0.5965,[]
calibration_y-43p-20r11.jpg,left_threequarter_mid,-42.7754,-20.5493,10.7692,0.9461,142.0761,142.0761,1.4133,0.3942,1.8687,/Volumes/SDCARD/storage/calibration/calibration_y-43p-20r11,0.5951,,39.9036,,39.9036,,0.6988,0.0286,,,,,0.1904,0.2983,-0.3159,,0.5146,175.2548,1.9473,0.1776,0.7604,0.2396,,0.1229,2.1914,1.381,0.551,0.8886,0.9899,10.8007,23.5436,0.0057,0.0809,0.0272,18.1506,2.6796,,,,,0.0846,49.1106,1.2909,0.4798,0.1186,259.8771,45.2957,0.2524,[]
calibration_y-43p-8r18.jpg,right_threequarter_mid,42.6605,-12.2764,-21.7892,0.9746,469.7033,469.7033,2.1162,0.4575,1.8093,/Volumes/SDCARD/storage/calibration/calibration_y-43p-8r18,0.64,,,42.8106,,42.8106,0.6799,,0.0778,,,,0.1719,0.3523,-0.3499,,0.516,165.7455,1.8416,0.2255,0.8479,0.1521,,0.1114,2.2453,2.1494,0.592,0.8734,0.9889,14.498,26.5006,0.012,0.075,0.0281,17.4764,7.4809,,,,,0.0715,49.7973,1.3122,0.4754,0.1319,487.7047,45.3423,0.6352,[]
calibration_y-44p-16r11.jpg,left_threequarter_mid,-44.1491,-16.4845,11.2326,0.9801,260.2262,260.2262,1.6601,0.1806,1.4161,/Volumes/SDCARD/storage/calibration/calibration_y-44p-16r11,0.6002,0.1455,36.7676,,36.7676,,0.7076,0.041,,56.3286,43.188,0.5308,0.1748,0.309,-0.3148,0.0648,0.52,171.8303,1.9092,0.1854,0.7815,0.2185,0.3991,0.1128,2.237,1.8973,0.5993,0.9108,0.9861,8.2972,22.7929,0.0088,0.0644,0.0299,16.8373,6.5384,,,,,0.0625,21.0888,1.3032,0.6168,0.132,415.249,43.0485,0.6013,[]
calibration_y-44p-16r4.jpg,left_threequarter_mid,-43.5693,-15.8735,3.8048,0.9752,354.6027,354.6027,2.0628,0.2024,1.546,/Volumes/SDCARD/storage/calibration/calibration_y-44p-16r4,0.6099,0.1473,20.5026,,20.5026,,0.6927,0.0398,,57.6755,43.5844,0.5266,0.1775,0.3091,-0.321,0.0638,0.5256,171.913,1.9101,0.1885,0.7698,0.2302,0.3671,0.1138,2.232,2.4733,0.5194,0.8886,0.9861,9.1054,23.8599,0.0095,0.0754,0.0298,17.4916,5.0453,,,,,0.074,25.6189,1.3011,0.5826,0.1328,538.6811,45.2746,0.6185,[]
calibration_y-45p-26r14.jpg,right_threequarter_deep,46.4936,20.0917,6.478,0.9659,510.1738,510.1738,2.8375,0.325,1.4248,/Volumes/SDCARD/storage/calibration/calibration_y-45p-26r14,0.6942,,,3.9726,,3.9726,0.638,,0.0842,,,,0.1898,0.3397,-0.3623,,0.5092,166.1427,1.846,0.2358,0.8014,0.1986,,0.1138,2.2415,1.1778,0.6003,0.9141,0.9916,5.5745,21.0432,0.0061,0.0655,0.0284,11.3556,4.4457,,,,,0.0694,26.2931,1.2056,0.5672,0.1091,269.7809,29.0902,0.2559,[]
calibration_y-45p-27r7.jpg,right_threequarter_mid,41.0028,28.9104,16.5233,0.9381,140.5867,140.5867,1.4969,0.7426,2.1701,/Volumes/SDCARD/storage/calibration/calibration_y-45p-27r7,0.6431,,,8.3585,,8.3585,0.6691,,0.0936,,,,0.1679,0.3811,-0.3578,,0.5001,163.0847,1.8121,0.2451,0.8077,0.1923,,0.1161,2.2235,3.2348,0.5529,0.8843,0.9863,11.562,27.2101,0.0142,0.0826,0.027,12.1083,3.1803,,,,,0.0855,28.189,1.1909,0.5146,0.1487,762.6719,31.5546,0.5903,[]
calibration_y-45p-35r41.jpg,right_profile,77.0353,-6.909,-38.3958,0.9766,421.4499,421.4499,1.953,0.4426,1.0588,/Volumes/SDCARD/storage/calibration/calibration_y-45p-35r41,0.5303,,,24.1389,,24.1389,0.6024,,-0.0941,,,,0.1672,-0.3491,0.2696,,0.5104,22.3738,0.2486,-0.1851,0.7576,0.2424,,0.1106,2.2498,1.8809,0.6223,0.8812,0.99,12.3992,23.1454,0.0105,0.0696,0.0279,13.9089,6.1041,,,,,0.066,53.4778,1.2537,0.441,0.1278,407.3978,36.2273,0.1942,[]
calibration_y-47p-26r1.jpg,right_threequarter_mid,40.9317,29.2438,21.3691,0.9819,216.7316,216.7316,1.5114,0.8228,1.8714,/Volumes/SDCARD/storage/calibration/calibration_y-47p-26r1,0.6585,,,8.5635,,8.5635,0.6684,,0.103,,,,0.1817,0.3927,-0.3542,,0.5071,158.3538,1.7595,0.2586,0.7852,0.2148,,0.1153,2.2264,2.7995,0.6032,0.8999,0.9878,10.9995,26.762,0.014,0.0789,0.0274,11.5051,3.1758,,,,,0.0807,27.2411,1.1876,0.5201,0.1466,663.1068,30.03,0.5878,[]
calibration_y-48p-1r5.jpg,left_threequarter_deep,-48.1439,-1.0298,5.1533,0.9657,628.0663,628.0663,2.8622,0.5582,1.6298,/Volumes/SDCARD/storage/calibration/calibration_y-48p-1r5,0.6472,,38.2812,,38.2812,,0.6375,0.0313,,,,,0.1968,0.3038,-0.3561,,0.5077,175.3265,1.9481,0.1966,0.7232,0.2768,,0.1102,2.2531,2.3943,0.5211,0.8254,0.9841,16.9322,25.8654,0.0155,0.0829,0.0272,19.6804,2.5904,,,,,0.0839,104.8037,1.3129,0.2889,0.112,602.5989,49.1513,0.5938,[]
calibration_y-48p11r-2.jpg,left_threequarter_deep,-48.2157,11.242,-2.3423,0.967,662.2952,662.2952,2.7536,0.4223,1.7842,/Volumes/SDCARD/storage/calibration/calibration_y-48p11r-2,0.6698,,11.8079,,11.8079,,0.6296,0.0344,,,,,0.1862,0.307,-0.3779,,0.4966,176.8197,1.9647,0.2056,0.717,0.283,,0.1115,2.2465,2.6456,0.5361,0.8379,0.9823,17.3084,29.1177,0.0177,0.057,0.0271,20.0397,2.773,,,,,0.0522,114.7007,1.3237,0.2546,0.1129,650.2371,50.5049,0.5826,[]
calibration_y-49p-29r5.jpg,left_threequarter_deep,-49.3962,-29.3212,4.9715,0.9645,402.7473,402.7473,2.9593,0.3533,1.5143,/Volumes/SDCARD/storage/calibration/calibration_y-49p-29r5,0.5933,,137.8907,,137.8907,,0.6162,-0.0277,,,,,0.1667,-0.2895,0.3094,,0.5103,2.8779,0.032,-0.1718,0.7495,0.2505,,0.1131,2.2457,1.6182,0.5651,0.8837,0.9881,6.5318,21.4332,0.0076,0.0494,0.0298,11.8336,4.8054,,,,,0.0539,35.0531,1.2219,0.5128,0.1098,347.6974,30.7359,0.373,[]
calibration_y-4p-7r-9.jpg,frontal,3.6548,6.2769,8.8318,0.9759,332.4895,332.4895,2.0043,0.0527,1.7637,/Volumes/SDCARD/storage/calibration/calibration_y-4p-7r-9,0.6823,0.1451,14.1037,8.1021,14.1037,8.1021,0.7114,0.0108,0.0155,59.6345,44.3477,0.6051,0.2003,0.2827,-0.3785,0.0423,0.5069,172.3924,1.9155,0.1929,0.8003,0.1997,0.4526,0.1081,2.2617,2.446,0.595,0.9004,0.9816,9.2369,21.9544,0.0144,0.0641,0.0276,19.6756,4.64,0.0121,0.0501,0.0074,1693.1289,0.0732,13.8041,1.2951,0.7005,0.1514,670.9191,49.5171,0.8848,[]
calibration_y-4p10r-3.jpg,frontal,-4.0381,10.2669,-2.6551,0.9487,1362.6942,1362.6942,4.2721,0.2474,1.3668,/Volumes/SDCARD/storage/calibration/calibration_y-4p10r-3,0.6534,,13.5254,3.5428,13.5254,3.5428,0.7093,0.0177,0.0328,,,,0.1938,0.3014,-0.3773,,0.4989,176.2562,1.9584,0.1969,0.7843,0.2157,,0.1115,2.2519,3.0169,0.5327,0.8327,0.9821,14.7019,26.6699,0.0215,0.0158,0.0623,21.6715,9.6376,0.0091,0.0937,0.0194,1239.0961,0.0251,43.2907,1.3221,0.4567,0.1354,874.8457,56.1156,0.8783,[]
calibration_y-4p4r1.jpg,frontal,-4.365,3.8746,0.5237,0.976,178.1818,178.1818,2.0018,1.0768,0.796,/Volumes/SDCARD/storage/calibration/calibration_y-4p4r1,0.5909,,11.5801,6.3083,11.5801,6.3083,0.7282,0.0303,0.0415,,,,0.1854,0.3173,-0.3368,,0.514,178.076,1.9786,0.1875,0.8083,0.1917,,0.1075,2.2676,1.4775,0.5439,0.8921,0.9909,7.3113,22.1625,0.0061,0.0552,0.0285,18.1762,7.5016,0.0042,0.0254,0.0031,586.86,0.0778,21.3397,1.298,0.6209,0.1095,312.0154,46.4361,0.5266,[]
calibration_y-4p5r-1.jpg,frontal,-4.3198,5.4778,-0.5318,0.9767,160.7399,160.7399,1.9455,0.2297,2.0671,/Volumes/SDCARD/storage/calibration/calibration_y-4p5r-1,0.6725,,12.5521,5.963,12.5521,5.963,0.7096,0.0194,0.0309,,,,0.2024,0.2885,-0.3644,,0.5038,176.8415,1.9649,0.194,0.7826,0.2174,,0.1079,2.2665,1.3672,0.5187,0.89,0.9914,5.8758,19.0332,0.0057,0.0642,0.0297,18.2257,6.9023,0.004,0.0182,0.003,606.7267,0.0816,20.3879,1.3088,0.6249,0.1088,303.8243,46.2636,0.4982,[]
calibration_y-4p5r0.jpg,frontal,-4.011,4.8534,0.4239,0.9738,216.2011,216.2011,2.1818,0.0795,1.3407,/Volumes/SDCARD/storage/calibration/calibration_y-4p5r0,0.6339,0.1688,12.8345,6.6244,12.8345,6.6244,0.729,0.029,0.0407,56.9881,42.8583,0.5792,0.188,0.3178,-0.3578,0.0607,0.5175,177.8174,1.9757,0.2014,0.7993,0.2007,0.5113,0.1078,2.2669,1.442,0.5306,0.8845,0.9909,7.4066,21.1884,0.0061,0.0578,0.0274,18.3623,7.3617,0.0041,0.0265,0.0038,605.7596,0.0728,23.6454,1.2967,0.609,0.1085,312.6808,46.772,0.5284,[]
calibration_y-50p-3r1.jpg,right_threequarter_deep,52.1838,1.6783,0.094,0.9722,289.0977,289.0977,2.3208,0.2624,1.8054,/Volumes/SDCARD/storage/calibration/calibration_y-50p-3r1,0.6754,,,28.6108,,28.6108,0.6355,,0.0831,,,,0.1937,0.3522,-0.3533,,0.5107,161.4117,1.7935,0.2379,0.8113,0.1887,,0.1212,2.2086,1.1181,0.5999,0.9224,0.9908,4.7588,20.5485,0.0056,0.0917,0.0299,8.1033,6.0895,,,,,0.0718,20.8522,1.1018,0.6213,0.1099,254.9787,20.502,0.2167,[]
calibration_y-50p0r1.jpg,right_threequarter_deep,49.9999,-4.3999,-4.5829,0.9595,806.4473,806.4473,3.3777,0.472,2.2247,/Volumes/SDCARD/storage/calibration/calibration_y-50p0r1,0.6554,,,37.536,,37.536,0.6422,,0.0816,,,,,0.3558,-0.3437,,0.5121,160.3236,1.7814,,0.8408,0.1592,,0.1096,2.2595,1.4117,0.5798,0.8872,0.9904,9.4973,22.7841,0.0074,0.0771,0.0294,11.3674,4.1843,,,,,0.0758,36.4473,1.2031,0.5341,0.1084,318.3733,29.1478,0.3532,[]
calibration_y-50p25r-18.jpg,right_threequarter_deep,56.6492,-26.5862,-8.9326,0.9811,207.5404,207.5404,1.5736,0.5841,1.1326,/Volumes/SDCARD/storage/calibration/calibration_y-50p25r-18,0.6366,,,113.9858,,113.9858,0.6352,,-0.0731,,,,0.1674,-0.3334,0.332,,0.5079,14.248,0.1583,-0.2122,0.7968,0.2032,,0.1136,2.2348,1.8757,0.5651,0.8747,0.9905,11.5804,22.5755,0.0085,0.1098,0.0263,15.3719,3.3157,,,,,0.1091,32.6754,1.2658,0.5253,0.134,412.1962,39.5154,0.4293,[]
calibration_y-52p-15r28.jpg,right_threequarter_deep,56.7652,-20.8935,-37.5151,0.9739,375.4738,375.4738,2.1727,0.5484,2.018,/Volumes/SDCARD/storage/calibration/calibration_y-52p-15r28,0.5688,,,14.6073,,14.6073,0.6083,,-0.0659,,,,0.1746,-0.3292,0.3038,,0.5054,9.5948,0.1066,-0.1873,0.8138,0.1862,,0.1083,2.2615,2.1257,0.5993,0.8583,0.9894,15.3096,24.3155,0.0121,0.1027,0.027,14.2773,3.1821,,,,,0.0977,46.5637,1.2331,0.4919,0.1342,492.295,36.7874,0.4528,[]
calibration_y-52p17r-14.jpg,right_threequarter_deep,56.8354,-20.4994,-7.0948,0.978,344.1353,344.1353,1.837,0.5839,1.7926,/Volumes/SDCARD/storage/calibration/calibration_y-52p17r-14,0.6563,,,59.1965,,59.1965,0.6346,,0.0734,,,,0.1761,0.3339,-0.3437,,0.5048,166.8619,1.854,0.2191,0.8151,0.1849,,0.1129,2.2387,2.2205,0.56,0.851,0.9894,15.6729,24.1458,0.011,0.0994,0.0273,13.8374,3.2219,,,,,0.1006,45.5362,1.2394,0.4895,0.1394,502.2094,35.747,0.4536,[]
calibration_y-53p8r-11.jpg,right_threequarter_deep,53.6689,0.6772,9.0888,0.54,54.2642,54.2642,1.1028,0.6747,1.6183,/Volumes/SDCARD/storage/calibration/calibration_y-53p8r-11,0.7179,,,25.8234,,25.8234,0.6087,,0.0396,,,,0.178,0.3011,-0.3756,,0.5062,175.619,1.9513,0.2162,0.8144,0.1856,,0.1185,2.2028,0.9098,0.5557,0.9356,0.9916,4.0493,17.69,0.0033,0.1101,0.0289,15.4821,2.7453,,,,,0.116,14.3985,1.2288,0.6609,0.1153,181.7524,37.6931,0.1064,[]
calibration_y-54p0r8.jpg,right_threequarter_deep,56.9524,-20.3225,-22.1289,0.972,324.9476,324.9476,2.3295,0.7041,1.9102,/Volumes/SDCARD/storage/calibration/calibration_y-54p0r8,0.6047,,,95.1797,,95.1797,0.6071,,-0.072,,,,0.1727,-0.332,0.3193,,0.5058,12.4326,0.1381,-0.2008,0.8199,0.1801,,0.1071,2.2675,2.3483,0.5571,0.8353,0.9887,16.8879,24.6209,0.0122,0.1029,0.0277,14.706,3.2335,,,,,0.1005,50.2236,1.24,0.4744,0.132,533.856,37.8069,0.4537,[]
calibration_y-54p18r-13.jpg,right_threequarter_deep,56.9268,-15.8405,-7.5575,0.9704,331.2046,331.2046,2.4632,0.2187,1.8266,/Volumes/SDCARD/storage/calibration/calibration_y-54p18r-13,0.6403,0.138,,64.1541,,64.1541,0.6195,,0.0807,53.9485,42.7767,0.5708,0.1906,0.3545,-0.34,0.0796,0.5206,161.4154,1.7935,0.227,0.8212,0.1788,0.3533,0.1206,2.2115,1.0061,0.5951,0.9082,0.9911,4.7256,19.2335,0.0057,0.1043,0.0296,10.2568,6.9917,,,,,0.1013,23.5462,1.1222,0.6014,0.109,241.5954,25.176,0.1666,[]
calibration_y-55p-13r24.jpg,right_threequarter_deep,55.7998,-14.7535,-29.4067,0.9651,589.5191,589.5191,2.9106,0.2114,1.5156,/Volumes/SDCARD/storage/calibration/calibration_y-55p-13r24,0.566,0.1376,,91.1997,,91.1997,0.6186,,-0.0912,53.2339,43.506,0.5125,0.1861,-0.3619,0.292,-0.0848,0.5151,22.7823,0.2531,-0.2048,0.8126,0.1874,0.3549,0.11,2.2575,1.3042,0.6123,0.8922,0.989,9.8665,23.014,0.0077,0.0806,0.0288,12.3813,6.953,,,,,0.0825,40.2561,1.1674,0.5252,0.1084,289.9781,31.077,0.2485,[]
calibration_y-55p-33r39.jpg,right_profile,83.7734,-40.0098,-69.4008,0.9754,417.1798,417.1798,2.0475,0.0699,1.1438,/Volumes/SDCARD/storage/calibration/calibration_y-55p-33r39,0.6079,0.139,,41.7701,,41.7701,0.6077,,-0.1029,53.309,43.7041,0.5659,0.1664,-0.3732,0.3199,-0.0903,0.5192,24.4192,0.2713,-0.2268,0.7423,0.2577,0.329,0.1108,2.2485,2.1814,0.5915,0.8711,0.9891,12.9361,24.0161,0.0108,0.0781,0.0249,13.2347,4.2269,,,,,0.069,45.7738,1.2522,0.4557,0.1413,476.8205,34.7608,0.0734,[]
calibration_y-55p-6r24.jpg,right_threequarter_deep,57.0366,-30.2774,-41.5735,0.9833,197.5299,197.5299,1.3885,0.5248,1.3971,/Volumes/SDCARD/storage/calibration/calibration_y-55p-6r24,0.5586,,,14.5272,,14.5272,0.6093,,-0.0752,,,,0.1734,-0.3388,0.2899,,0.509,16.0191,0.178,-0.1893,0.7945,0.2055,,0.1216,2.1976,1.7401,0.5917,0.8861,0.991,11.503,23.3381,0.0081,0.112,0.0255,15.7881,3.3206,,,,,0.1104,32.4905,1.2589,0.5299,0.1415,373.8422,40.4639,0.3571,[]
calibration_y-57p-24r46.jpg,right_threequarter_deep,59.0379,-30.0286,-53.1045,0.9731,495.6335,495.6335,2.2389,0.3751,1.2331,/Volumes/SDCARD/storage/calibration/calibration_y-57p-24r46,0.5486,,,20.8239,,20.8239,0.6082,,-0.0724,,,,0.1693,-0.3424,0.294,,0.5141,14.7032,0.1634,-0.1878,0.7905,0.2095,,0.1081,2.2619,2.0485,0.6096,0.8647,0.9897,13.826,23.9453,0.0121,0.0897,0.0248,15.5089,6.2277,,,,,0.0808,62.2681,1.2821,0.4439,0.1247,461.1098,40.3843,0.3926,[]
calibration_y-5p0r-1.jpg,frontal,4.5551,-2.5503,-0.4886,0.8759,126.7789,126.7789,1.3144,0.551,1.3346,/Volumes/SDCARD/storage/calibration/calibration_y-5p0r-1,0.6614,,12.8142,6.3598,12.8142,6.3598,0.7092,0.0411,0.0444,,,,0.1876,0.3029,-0.3573,,0.4946,176.6774,1.9631,0.2003,0.7991,0.2009,,0.1085,2.2607,2.5729,0.5744,0.8822,0.984,11.0324,23.1162,0.0136,0.1028,0.0248,14.7794,4.6362,0.0116,0.0645,0.0034,1764.7466,0.1033,13.7424,1.2456,0.7523,0.1569,682.2945,36.0267,0.8885,[]
calibration_y-5p4r0.jpg,frontal,-4.9952,3.555,-0.1356,0.9395,1540.9642,1540.9642,5.0433,0.1811,1.3931,/Volumes/SDCARD/storage/calibration/calibration_y-5p4r0,0.6529,0.1642,11.5229,5.1851,11.5229,5.1851,0.7074,0.0327,0.0435,58.5893,43.155,0.5827,0.1866,0.3041,-0.352,0.059,0.4959,176.0515,1.9561,0.1986,0.7895,0.2105,0.463,0.1182,2.2219,3.6833,0.5237,0.8065,0.9819,15.4458,26.5862,0.0273,0.0836,0.0279,18.9749,5.4216,0.0108,0.0837,0.0205,1894.5736,0.091,50.4134,1.2977,0.4599,0.1335,1124.6447,47.9797,0.8912,[]
calibration_y-60p-26r38.jpg,right_threequarter_deep,65.4408,-17.8335,-33.1521,0.9763,327.1413,327.1413,1.9747,0.3114,1.1106,/Volumes/SDCARD/storage/calibration/calibration_y-60p-26r38,0.5347,,,5.8117,,5.8117,0.6196,,-0.0983,,,,0.1656,-0.3799,0.2855,,0.52,23.4055,0.2601,-0.2031,0.8047,0.1953,,0.1087,2.2591,2.4289,0.5812,0.8585,0.9874,14.3216,25.2728,0.0125,0.0676,0.0269,15.2386,7.2433,,,,,0.0649,44.1279,1.2794,0.5004,0.1466,555.3432,39.8698,0.3514,[]
calibration_y-61p-4r0.jpg,right_threequarter_deep,63.7159,7.8162,5.6302,0.9717,308.758,308.758,2.359,0.3096,1.0731,/Volumes/SDCARD/storage/calibration/calibration_y-61p-4r0,0.6806,,,18.1345,,18.1345,0.6327,,0.0931,,,,0.1905,0.3553,-0.3487,,0.5105,158.1018,1.7567,0.2418,0.8006,0.1994,,0.1258,2.1871,0.9594,0.5897,0.917,0.9917,3.9685,18.4426,0.005,0.0931,0.0284,8.8085,5.2875,,,,,0.0774,20.7122,1.091,0.6103,0.1115,224.6679,21.7626,0.1204,[]
calibration_y-62p-31r36.jpg,right_profile,74.103,-3.6028,-19.1809,0.9708,376.8102,376.8102,2.4365,0.3562,0.9964,/Volumes/SDCARD/storage/calibration/calibration_y-62p-31r36,0.5762,,,18.5427,,18.5427,0.6048,,-0.1059,,,,0.1596,-0.3611,0.2841,,0.5093,27.3997,0.3044,-0.2081,0.7588,0.2412,,0.1107,2.2494,2.4591,0.5343,0.8477,0.988,14.1919,24.8972,0.0113,0.0684,0.0274,12.901,5.9414,,,,,0.0648,53.8321,1.2441,0.4468,0.1295,543.638,33.8995,0.2427,[]
calibration_y-62p-35r23.jpg,right_threequarter_deep,66.4011,34.4561,21.8808,0.9673,443.7745,443.7745,2.7225,0.43,1.0411,/Volumes/SDCARD/storage/calibration/calibration_y-62p-35r23,0.707,,,33.28,,33.28,0.6381,,0.098,,,,0.1738,0.3213,-0.3455,,0.5131,160.2652,1.7807,0.2271,0.7457,0.2543,,0.1167,2.2291,1.1594,0.5571,0.9085,0.9919,4.7027,19.3489,0.0054,0.0874,0.029,11.5319,3.5648,,,,,0.0768,25.5091,1.1802,0.5576,0.1092,263.2698,29.2288,0.1244,[]
calibration_y-62p-8r18.jpg,right_threequarter_deep,63.0719,-16.2708,-21.8606,0.9513,143.5198,143.5198,1.5354,0.6275,1.1061,/Volumes/SDCARD/storage/calibration/calibration_y-62p-8r18,0.5873,,,103.9313,,103.9313,0.637,,-0.0759,,,,0.1724,-0.3408,0.3212,,0.5153,12.1668,0.1352,-0.2002,0.7784,0.2216,,0.1109,2.2452,2.0882,0.5514,0.909,0.9893,6.7186,23.5098,0.0085,0.0662,0.0256,13.9005,8.8606,,,,,0.0643,29.3814,1.2648,0.5628,0.1316,466.0257,36.2353,0.3834,[]
calibration_y-62p7r1.jpg,right_threequarter_deep,60.7503,-26.5539,-20.7191,0.9763,430.1673,430.1673,1.9741,0.444,1.0212,/Volumes/SDCARD/storage/calibration/calibration_y-62p7r1,0.572,,,92.5883,,92.5883,0.6188,,-0.0897,,,,0.1735,-0.3635,0.3062,,0.5202,20.2291,0.2248,-0.208,0.7858,0.2142,,0.1093,2.2562,2.2411,0.565,0.8501,0.9891,15.1033,24.817,0.0119,0.0893,0.0288,15.5755,6.2291,,,,,0.0823,60.9968,1.2835,0.4402,0.1261,508.58,40.5038,0.3871,[]
calibration_y-64p-31r20.jpg,right_threequarter_deep,67.6871,35.4793,23.4351,0.9644,619.8734,619.8734,2.9655,0.5059,1.3918,/Volumes/SDCARD/storage/calibration/calibration_y-64p-31r20,0.7167,,,17.0205,,17.0205,0.595,,0.0927,,,,0.1706,0.3252,-0.3539,,0.4979,159.242,1.7694,0.2331,0.7727,0.2273,,0.1171,2.2274,1.0548,0.5789,0.9011,0.9913,5.4205,18.4855,0.0055,0.0913,0.0197,10.1532,5.1012,,,,,0.0788,25.8436,1.088,0.5694,0.1088,246.5811,24.9172,0.1022,[]
calibration_y-64p-8r11.jpg,left_threequarter_deep,-64.1894,-7.3293,10.5359,0.9797,184.5662,184.5662,1.6955,0.6173,1.2452,/Volumes/SDCARD/storage/calibration/calibration_y-64p-8r11,0.6015,,58.7778,,58.7778,,0.6372,0.0625,,,,,0.1826,0.3354,-0.3338,,0.4986,167.3738,1.8597,0.2017,0.7423,0.2577,,0.1067,2.2693,2.2426,0.5557,0.8931,0.9846,8.1663,23.5515,0.0107,0.0832,0.0277,12.283,4.7516,,,,,0.0801,18.5288,1.2027,0.641,0.1434,569.4721,30.5982,0.3838,[]
calibration_y-65p-24r26.jpg,left_threequarter_deep,-65.5421,-24.218,26.5623,0.9837,160.1764,160.1764,1.3555,0.7295,1.2053,/Volumes/SDCARD/storage/calibration/calibration_y-65p-24r26,0.5652,,82.6003,,82.6003,,0.6377,-0.0453,,,,,0.1827,-0.3011,0.2987,,0.5062,6.1119,0.0679,-0.1702,0.7794,0.2206,,0.1159,2.2215,1.7975,0.55,0.9105,0.9861,6.2343,21.1832,0.0072,0.063,0.0288,15.6597,6.4889,,,,,0.0628,18.5513,1.2903,0.6513,0.1333,393.5548,39.8749,0.318,[]
calibration_y-65p24r-22.jpg,right_threequarter_deep,65.916,-22.2046,-9.5975,0.977,326.3358,326.3358,1.9184,0.2974,1.0583,/Volumes/SDCARD/storage/calibration/calibration_y-65p24r-22,0.5995,,,41.4392,,41.4392,0.637,,0.089,,,,0.1692,0.3751,-0.3313,,0.5251,160.4178,1.7824,0.2249,0.8012,0.1988,,0.1089,2.2582,2.3069,0.5855,0.8623,0.988,14.6174,25.1749,0.0126,0.0698,0.0272,15.2403,7.2692,,,,,0.0659,44.1265,1.2808,0.4973,0.1471,554.3616,39.8715,0.3356,[]
calibration_y-67p-2r0.jpg,right_threequarter_deep,68.5615,3.4532,3.3215,0.9577,931.3769,931.3769,3.5222,0.4425,1.2402,/Volumes/SDCARD/storage/calibration/calibration_y-67p-2r0,0.691,,,25.2835,,25.2835,0.63,,0.0823,,,,0.1724,0.3409,-0.3545,,0.5052,160.4724,1.783,0.2356,0.7774,0.2226,,0.1118,2.2505,1.1561,0.5616,0.8855,0.9916,7.53,19.4686,0.0059,0.0911,0.029,12.1304,3.707,,,,,0.0821,31.6565,1.1842,0.5348,0.1089,263.9658,30.4673,0.1382,[]
